genome_id,prediction_NNM,prediction_gRodon_clade,prediction_gRodon_pkg,prediction_phylopred,prediction_Phydon,prediction_xTrimoPhylo_MLP,k_clade,kk,phy_distance,label,cv_0,cv_1,cv_2,cv_3,cv_4,cv_5,cv_6,cv_7,cv_8,cv_9
GCF_000373385.1,0.383868949,0.077542069,0.077554929,0.350929612,0.13722902,0.330340356,10,1,4.06332724559989,0.049723614,test,train,train,train,train,train,train,train,train,train
GCF_000373545.1,0.437717683,0.06175551,0.061764612,0.355231546,0.08084168,0.240251556,10,9,4.37197891320676,0.11552453,train,train,train,train,train,train,train,train,test,train
GCF_000373985.1,0.383868949,0.079255703,0.079315625,0.350929612,0.132834064,0.021969272,10,1,4.06332724559989,0.033007009,test,train,train,train,train,train,train,train,train,train
GCF_000375465.1,0.383868949,0.220880935,0.22074048,0.350929612,0.230487881,0.599054337,10,1,4.06332724559989,0.22074751,test,train,train,train,train,train,train,train,train,train
GCF_000376265.1,0.192411916,0.294578827,0.294380014,0.267527644,0.563230153,0.41778934,10,5,4.057080848,0.608023843,train,train,train,train,test,train,train,train,train,train
GCF_000376665.1,0.251498578,0.177126927,0.177003877,0.267527644,0.342351797,0.190320015,10,5,4.057080848,0.415058192,train,train,train,train,test,train,train,train,train,train
GCF_000378005.1,0.081897444,0.047471502,0.047497631,0.341808957,0.171797084,0.468784571,10,3,4.014557272,0.04305262,train,train,test,train,train,train,train,train,train,train
GCF_000378625.1,0.383868949,0.544850831,0.544670109,0.350929612,0.280290412,0.294081151,10,1,4.06332724559989,0.143508733,test,train,train,train,train,train,train,train,train,train
GCF_000379025.1,0.251498578,0.213270057,0.213328567,0.267527644,0.25174861,0.448344916,10,5,4.057080848,1.575334501,train,train,train,train,test,train,train,train,train,train
GCF_000381005.1,0.251498578,0.180735134,0.180765988,0.267527644,0.230340621,0.400021136,10,5,4.057080848,0.301368339,train,train,train,train,test,train,train,train,train,train
GCF_000381045.1,0.192411916,0.254641376,0.254880375,0.267527644,0.496499948,0.366332918,10,5,4.057080848,0.545785182,train,train,train,train,test,train,train,train,train,train
GCF_000381865.1,0.380958397,0.539139404,0.539036613,0.350929612,0.362480744,0.50326246,10,1,4.06332724559989,0.509667045,test,train,train,train,train,train,train,train,train,train
GCF_000384015.1,0.251498578,0.119489855,0.119431945,0.267527644,0.172388628,0.283680588,10,5,4.057080848,0.208152306,train,train,train,train,test,train,train,train,train,train
GCF_000389675.2,0.251498578,0.886920326,0.886377469,0.267527644,0.454216,0.392503351,10,5,4.057080848,0.630133801,train,train,train,train,test,train,train,train,train,train
GCF_000410535.2,0.868829598,0.070579286,0.070620491,0.355231546,0.079397626,0.187720358,10,9,4.37758272282925,0.027182242,train,train,train,train,train,train,train,train,test,train
GCF_000413075.1,0.868829598,0.152145545,0.152226288,0.355231546,0.188388868,0.279040724,10,9,4.37758272282925,0.140029733,train,train,train,train,train,train,train,train,test,train
GCF_000413115.1,0.868829598,0.152208459,0.152319954,0.355231546,0.188488392,0.279142499,10,9,4.37758272282925,0.140029733,train,train,train,train,train,train,train,train,test,train
GCF_000417765.1,0.251498578,1.63538262,1.635166739,0.267527644,0.913931336,0.006155244,10,5,4.057080848,0.592433488,train,train,train,train,test,train,train,train,train,train
GCF_000417905.1,0.341045279,1.61116109,1.610472074,0.350929612,1.086607827,0.467943341,10,1,4.06332724559989,4.332169878,test,train,train,train,train,train,train,train,train,train
GCF_000418305.1,0.380958397,0.275640026,0.275517601,0.350929612,0.226209208,0.673600554,10,1,4.06332724559989,0.264559993,test,train,train,train,train,train,train,train,train,train
GCF_000419685.1,0.383868949,0.423848835,0.423839538,0.350929612,0.290897636,0.853101075,10,1,4.06332724559989,0.142916944,test,train,train,train,train,train,train,train,train,train
GCF_000421585.1,0.383868949,0.074585074,0.074499111,0.350929612,0.237127734,0.239590064,10,1,4.06332724559989,0.203268968,test,train,train,train,train,train,train,train,train,train
GCF_000423125.1,0.380958397,0.091259216,0.091209577,0.350929612,0.146310089,0.181297615,10,1,4.06332724559989,0.124891384,test,train,train,train,train,train,train,train,train,train
GCF_000423805.1,0.383868949,0.112601017,0.112734355,0.350929612,0.175230482,0.415786207,10,1,4.06332724559989,0.190949637,test,train,train,train,train,train,train,train,train,train
GCF_000423825.1,0.380958397,0.058664031,0.058651818,0.350929612,0.16300986,0.431095481,10,1,4.06332724559989,0.350074334,test,train,train,train,train,train,train,train,train,train
GCF_000423845.1,0.383868949,0.133122893,0.133236041,0.350929612,0.35173638,0.513505578,10,1,4.06332724559989,0.128598735,test,train,train,train,train,train,train,train,train,train
GCF_000424685.1,0.363464224,0.057294791,0.057302413,0.350929612,0.114242987,0.284127355,10,1,4.06332724559989,0.370666941,test,train,train,train,train,train,train,train,train,train
GCF_000425445.1,0.383868949,0.531569467,0.531269396,0.350929612,0.364030374,0.775498211,10,1,4.06332724559989,0.094951669,test,train,train,train,train,train,train,train,train,train
GCF_000425565.1,0.380958397,0.123754521,0.12373651,0.350929612,0.249061348,0.662316501,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_000426505.1,0.383868949,0.126783809,0.126771253,0.350929612,0.173716191,0.345605552,10,1,4.06332724559989,0.261564974,test,train,train,train,train,train,train,train,train,train
GCF_000426705.1,0.437717683,0.095148446,0.09526225,0.355231546,0.120533172,0.284363151,10,9,4.37197891320676,0.364814306,train,train,train,train,train,train,train,train,test,train
GCF_000426825.1,0.380958397,0.163495484,0.163593859,0.350929612,0.334774351,0.349151373,10,1,4.06332724559989,1.690602879,test,train,train,train,train,train,train,train,train,train
GCF_000427255.1,0.251498578,0.189836647,0.189778551,0.267527644,0.223202995,0.509046257,10,5,4.057080848,2.665950694,train,train,train,train,test,train,train,train,train,train
GCF_000427425.1,0.350853375,0.057310332,0.057352671,0.267527644,0.210834579,0.348164946,10,5,4.057080848,0.330070086,train,train,train,train,test,train,train,train,train,train
GCF_000427565.1,0.350853375,0.095360507,0.095291061,0.267527644,0.27170281,0.32854566,10,5,4.057080848,0.34657359,train,train,train,train,test,train,train,train,train,train
GCF_000427665.1,0.383868949,0.181730862,0.181689956,0.350929612,0.23878527,0.405053169,10,1,4.06332724559989,0.138629436,test,train,train,train,train,train,train,train,train,train
GCF_000430995.1,0.350853375,0.768278562,0.768626281,0.267527644,1.019158063,0.634657562,10,5,4.057080848,3.30070086,train,train,train,train,test,train,train,train,train,train
GCF_000444055.1,0.251498578,0.151164161,0.151140878,0.267527644,0.254687816,0.206448585,10,5,4.057080848,0.693147181,train,train,train,train,test,train,train,train,train,train
GCF_000444135.1,0.383868949,0.31569785,0.315655167,0.350929612,0.30333696,0.163076907,10,1,4.06332724559989,0.415058192,test,train,train,train,train,train,train,train,train,train
GCF_000449025.2,0.251498578,0.484211895,0.484278055,0.267527644,0.405253394,0.584700763,10,5,4.057080848,1.824071528,train,train,train,train,test,train,train,train,train,train
GCF_000454925.1,0.251498578,1.049281678,1.049586888,0.267527644,0.512313595,0.438492864,10,5,4.057080848,1.155245301,train,train,train,train,test,train,train,train,train,train
GCF_000467795.1,0.383868949,0.110675504,0.110611534,0.350929612,0.179339281,0.309873611,10,1,4.06332724559989,0.270760617,test,train,train,train,train,train,train,train,train,train
GCF_000469585.1,0.380958397,0.073415662,0.073488108,0.350929612,0.122503641,0.286749005,10,1,4.06332724559989,0.173286795,test,train,train,train,train,train,train,train,train,train
GCF_000472905.1,0.251498578,0.088009756,0.088122758,0.267527644,0.179500163,0.206664413,10,5,4.057080848,0.46209812,train,train,train,train,test,train,train,train,train,train
GCF_000482805.1,0.192411916,0.422623166,0.422547659,0.267527644,0.482169096,0.175688148,10,5,4.057080848,0.679556059,train,train,train,train,test,train,train,train,train,train
GCF_000482825.1,0.383868949,0.090667526,0.090698766,0.350929612,0.264981522,0.62090987,10,1,4.06332724559989,0.040463933,test,train,train,train,train,train,train,train,train,train
GCF_000483485.1,0.380958397,0.387934727,0.388274244,0.350929612,0.32887412,0.404628754,10,1,4.06332724559989,0.300063715,test,train,train,train,train,train,train,train,train,train
GCF_000484505.2,0.251498578,0.183586408,0.183785544,0.267527644,0.218267532,0.500154078,10,5,4.057080848,2.665950694,train,train,train,train,test,train,train,train,train,train
GCF_000490695.1,0.341045279,1.672505204,1.67103949,0.350929612,1.07258621,0.437521398,10,1,4.06332724559989,3.013683394,test,train,train,train,train,train,train,train,train,train
GCF_000495535.1,0.383868949,0.091560158,0.091551714,0.350929612,0.165207617,-0.144656256,10,1,4.06332724559989,0.032090147,test,train,train,train,train,train,train,train,train,train
GCF_000497695.1,0.251498578,0.045240168,0.045223045,0.267527644,0.130553163,0.249984831,10,5,4.057080848,0.213276056,train,train,train,train,test,train,train,train,train,train
GCF_000497995.1,0.383868949,0.464633828,0.464793925,0.350929612,0.274898864,0.369789898,10,1,4.06332724559989,0.693147181,test,train,train,train,train,train,train,train,train,train
GCF_000504105.1,0.061630869,0.072799022,0.072755317,0.341808957,0.264744523,0.478477091,10,3,4.014557272,0.200912226,train,train,test,train,train,train,train,train,train,train
GCF_000507185.2,0.383868949,0.523671636,0.523643711,0.350929612,0.380366475,0.265262902,10,1,4.06332724559989,0.547221458,test,train,train,train,train,train,train,train,train,train
GCF_000508345.1,0.380958397,0.500218113,0.500142276,0.350929612,0.307225269,0.686721027,10,1,4.06332724559989,0.127182969,test,train,train,train,train,train,train,train,train,train
GCF_000512735.1,0.380958397,0.100587927,0.10051584,0.350929612,0.36602506,0.448379546,10,1,4.06332724559989,0.587412865,test,train,train,train,train,train,train,train,train,train
GCF_000516655.1,1.816156398,0.097401105,0.097368543,0.319966732,0.160192083,0.361313969,10,2,4.051421646,0.34657359,train,test,train,train,train,train,train,train,train,train
GCF_000516695.1,0.383868949,0.081808934,0.081748694,0.350929612,0.143677227,0.424249977,10,1,4.06332724559989,0.23104906,test,train,train,train,train,train,train,train,train,train
GCF_000517025.1,0.251498578,0.261653775,0.261446583,0.267527644,0.316405033,0.411592692,10,5,4.057080848,0.22074751,train,train,train,train,test,train,train,train,train,train
GCF_000518565.1,0.350853375,0.067874328,0.067836559,0.267527644,0.231947363,0.436894655,10,5,4.057080848,0.558989662,train,train,train,train,test,train,train,train,train,train
GCF_000519285.1,0.251498578,0.047079019,0.047033526,0.267527644,0.156095941,0.180799738,10,5,4.057080848,0.030414532,train,train,train,train,test,train,train,train,train,train
GCF_000524665.1,0.380958397,0.166325041,0.166369964,0.350929612,0.167801942,0.247520104,10,1,4.06332724559989,0.344849344,test,train,train,train,train,train,train,train,train,train
GCF_000562935.1,0.251498578,0.845040833,0.845198367,0.267527644,0.433812712,0.501852512,10,5,4.057080848,1.540327068,train,train,train,train,test,train,train,train,train,train
GCF_000563895.1,0.251498578,0.85484777,0.85510385,0.267527644,0.438096439,0.490866333,10,5,4.057080848,1.540327068,train,train,train,train,test,train,train,train,train,train
GCF_000565305.1,0.383868949,0.103924329,0.103927908,0.350929612,0.41284051,0.691986322,10,1,4.06332724559989,0.46209812,test,train,train,train,train,train,train,train,train,train
GCF_000598985.1,0.383868949,0.601314323,0.601324873,0.350929612,0.499047532,0.352801949,10,1,4.06332724559989,1.575334501,test,train,train,train,train,train,train,train,train,train
GCF_000599345.1,0.383868949,0.64562414,0.64574919,0.350929612,0.525573101,0.28819254,10,1,4.06332724559989,1.575334501,test,train,train,train,train,train,train,train,train,train
GCF_000612265.1,0.251498578,0.200678579,0.200609858,0.267527644,0.382545844,0.487810105,10,5,4.057080848,0.277258872,train,train,train,train,test,train,train,train,train,train
GCF_000613025.1,0.380958397,0.06709372,0.067132249,0.350929612,0.135568525,0.051782139,10,1,4.06332724559989,0.072202831,test,train,train,train,train,train,train,train,train,train
GCF_000617945.1,0.251498578,0.187460153,0.187407987,0.267527644,0.385087834,0.468736202,10,5,4.057080848,2.475525645,train,train,train,train,test,train,train,train,train,train
GCF_000619805.1,0.383868949,0.129120625,0.129111348,0.350929612,0.300967143,0.781142592,10,1,4.06332724559989,0.521163294,test,train,train,train,train,train,train,train,train,train
GCF_000620045.1,0.383868949,0.161833922,0.1619011,0.350929612,0.215414379,0.50400728,10,1,4.06332724559989,0.391608577,test,train,train,train,train,train,train,train,train,train
GCF_000620985.1,0.251498578,0.611238058,0.611133116,0.267527644,0.380748303,0.60500437,10,5,4.057080848,1.444056626,train,train,train,train,test,train,train,train,train,train
GCF_000621485.1,0.251498578,0.363621292,0.363818592,0.267527644,0.347221329,0.406940699,10,5,4.057080848,0.990210258,train,train,train,train,test,train,train,train,train,train
GCF_000621645.1,0.341045279,2.002427036,2.001580077,0.350929612,0.923010196,0.436917454,10,1,4.06332724559989,1.961737303,test,train,train,train,train,train,train,train,train,train
GCF_000628785.1,0.251498578,1.952940773,1.953077432,0.267527644,0.846771923,0.408309966,10,5,4.057080848,1.65035043,train,train,train,train,test,train,train,train,train,train
GCF_000632815.1,0.383868949,0.167708676,0.167600933,0.350929612,0.222893607,0.238781214,10,1,4.06332724559989,0.036481431,test,train,train,train,train,train,train,train,train,train
GCF_000632865.1,0.383868949,0.16206409,0.162268747,0.350929612,0.218477193,0.232241705,10,1,4.06332724559989,0.036481431,test,train,train,train,train,train,train,train,train,train
GCF_000632925.1,0.383868949,0.168410531,0.168427657,0.350929612,0.223358947,0.247944325,10,1,4.06332724559989,0.036481431,test,train,train,train,train,train,train,train,train,train
GCF_000632945.1,0.383868949,0.166880023,0.166991226,0.350929612,0.222179118,0.236705229,10,1,4.06332724559989,0.036481431,test,train,train,train,train,train,train,train,train,train
GCF_000632965.1,0.383868949,0.169709129,0.16985571,0.350929612,0.224417654,0.233166069,10,1,4.06332724559989,0.036481431,test,train,train,train,train,train,train,train,train,train
GCF_000633595.2,0.251498578,0.188645709,0.188524269,0.267527644,0.193983533,0.556174397,10,5,4.057080848,0.288811325,train,train,train,train,test,train,train,train,train,train
GCF_000648255.1,0.494047926,0.126938024,0.126838527,0.319966732,0.184602388,0.357056439,10,2,4.051421646,0.014440566,train,test,train,train,train,train,train,train,train,train
GCF_000650355.1,0.251498578,0.071985778,0.072069952,0.267527644,0.133215944,0.044048365,10,5,4.057080848,0.0472,train,train,train,train,test,train,train,train,train,train
GCF_000661895.1,0.251498578,0.153933197,0.15400875,0.267527644,0.227766602,0.200928941,10,5,4.057080848,0.151012458,train,train,train,train,test,train,train,train,train,train
GCF_000686725.1,0.251498578,0.204469085,0.20435366,0.267527644,0.183848879,0.423565656,10,5,4.057080848,0.06301338,train,train,train,train,test,train,train,train,train,train
GCF_000687145.1,0.383868949,0.114347821,0.114388273,0.350929612,0.280916118,0.259138793,10,1,4.06332724559989,0.077881706,test,train,train,train,train,train,train,train,train,train
